,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
8,35.93764200210571,14.527625739878651,0.0472236633300781,0.0043205303363132,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7306895531222255,0.7182339063026626,0.6449026345933562,0.6722222222222223,0.4019607843137255,0.6336018201108383,0.1198878069253444,1,0.8025197045863588,0.6268382352941176,0.7530940594059405,0.7801928419676418,0.4923796166432912,0.69100489157947,0.1164598371955784,raw,6400,3,RNN,b296446b5e,,,,,,,,,,,
19,32.64931573867798,14.18941759161189,0.0310125827789306,0.0028518659775745,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.4677871148459384,0.5969696969696969,0.7566718995290425,0.8106951871657755,0.5009090909090909,0.6266065978839088,0.1361671243316526,1,0.7744132535664979,0.588930544028847,0.8419489007724301,0.6797619047619048,0.4453322253827223,0.6660773657024804,0.1396673026341867,enmo_ai_jerk,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
21,32.965878343582155,18.157081270297635,0.1745394706726074,0.0080803624012751,128,10,0.001,500,,,,,,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.5836087243886319,0.7073961499493414,0.5080811049074346,0.6905594405594406,0.6418786692759295,0.6263048178161555,0.0731393303608983,1,0.7492283819040636,0.6645962732919255,0.6692268305171531,0.679449680424656,0.7067568643056108,0.6938516060886817,0.0313139027308379,raw_enmo_ai_jerk,6400,3,Reservoir,01e72b9ef6,,,,,,,8.0,0.5,0.95,400.0,0.9
10,25.91387896537781,9.307159879207646,0.0381612300872802,0.0019168912083266,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7026338147833475,0.7522962962962962,0.4238383838383838,0.4957264957264957,0.6908382066276804,0.6130666394544407,0.128865538414948,1,0.5648809523809524,0.6634904827648643,0.7288168195895128,0.7628563032618279,0.6308755760368664,0.6701840268068048,0.0702917499144343,enmo_ai,6400,3,RNN,b296446b5e,,,,,,,,,,,
23,13.567380571365357,10.828849772043712,0.1457045078277588,0.0016158048176214,128,10,0.001,500,,,,,,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.6598639455782314,0.5225937183383992,0.5571428571428572,0.6228310502283105,0.6796416434970651,0.6084146429569727,0.0598701532781079,1,0.561671763506626,0.630371403219673,0.6051459673428995,0.6271656271656272,0.5982173862715592,0.604514429501277,0.0247273349494637,enmo_ai_jerk,6400,3,Reservoir,01e72b9ef6,,,,,,,8.0,0.5,0.85,400.0,0.9
11,13.903280115127563,9.128107451016046,0.0309162139892578,0.0025971491337666,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7164351851851851,0.703125,0.5724137931034483,0.5083333333333333,0.5331632653061225,0.6066941153856178,0.0867165356358122,1,0.6030769230769231,0.6099550401690292,0.7923892558679637,0.7217394902350215,0.564902626025165,0.6584126670748205,0.0849874423929327,enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
0,43.18657579421997,17.912959110774096,0.0447091579437255,0.0041209647859134,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.6738117427772601,0.6935483870967742,0.6922489499809088,0.553030303030303,0.4019607843137255,0.6029200334397943,0.1132187204303395,1,0.7730127877237851,0.7454992535347327,0.8003551357387373,0.5680862451257742,0.4923796166432912,0.675866607753264,0.1225296386317096,raw,6400,3,LSTM,b296446b5e,,,,,,,,,,,
18,31.263797092437745,11.954109105938588,0.0284529209136962,0.0023680797321396,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.4677871148459384,0.5488721804511278,0.6684491978609626,0.7318181818181818,0.5009090909090909,0.5835671531770603,0.1006225051061395,1,0.7353214839556245,0.588930544028847,0.8204455111377784,0.6906267970097757,0.4453322253827223,0.6561313123029495,0.1291606565431608,enmo_ai,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
22,59.16125111579895,62.27425656293869,0.1404666423797607,0.004778966604221,128,10,0.0008,500,,,,,,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.6378418329637842,0.4917933130699088,0.4887300714678395,0.6449160595502059,0.6453488372093024,0.5817260228522082,0.0747341510311867,1,0.5621380456652961,0.6278917145200984,0.6351601168823424,0.6047269186509693,0.5963755577816228,0.6052584707000659,0.025864771079226,enmo_ai,6400,3,Reservoir,01e72b9ef6,,,,,,,8.0,0.5,0.85,400.0,0.9
2,37.8946738243103,17.771796757299615,0.036289644241333,0.0058026735276982,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8215802888700086,0.5969696969696969,0.4160125588697017,0.404040404040404,0.6578525641025641,0.579291102570475,0.1565638373980424,1,0.6437758883802049,0.5668111275210033,0.7019754299754299,0.5512511584800741,0.5510089686098655,0.6029645145933156,0.0602485633868745,enmo_ai,6400,3,LSTM,b296446b5e,,,,,,,,,,,
16,18.83196063041687,8.257610984564312,0.0382215499877929,0.0042405914140434,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.4804318488529014,0.68040370058873,0.6684491978609626,0.4581632653061224,0.5795739348370927,0.5734043894891618,0.092135597332786,1,0.7171228200831626,0.6607692307692308,0.7465927870127345,0.4430641821946169,0.7954649915734641,0.6726028023266418,0.1227841023173028,raw,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
3,178.9499218940735,50.25114932753849,0.0996131420135498,0.006964173369767,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.689257176679491,0.6408578698655034,0.3980582524271844,0.4573578595317726,0.5850340136054422,0.5541130344218788,0.1099630587677372,1,0.5704108093353351,0.604040404040404,0.6986105313375872,0.6640396210163652,0.5675068913580948,0.6209216514175573,0.0521232762566328,enmo_ai_jerk,6400,3,LSTM,b296446b5e,,,,,,,,,,,
7,49.57261185646057,16.62912362315829,0.0411046028137207,0.0025091086780416,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.4214876033057851,0.6408578698655034,0.5028636884306987,0.4670967741935484,0.6908382066276804,0.5446288284846432,0.103495428272872,1,0.4528881152081025,0.6073187895847995,0.7799834574028122,0.649172513041914,0.5646147574398696,0.6107955265354995,0.1069362901270509,enmo_ai_jerk,6400,3,GRU,b296446b5e,,,,,,,,,,,
6,48.50995206832886,25.46433574627375,0.0403929710388183,0.0026232989457835,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.475,0.6536458333333334,0.38,0.4380952380952381,0.7218844984802432,0.5337251139817629,0.1311564376975787,1,0.471108263933376,0.6546742538613401,0.6915184275184275,0.6919312857886517,0.5638212274156975,0.6146106917034986,0.0856398033267197,enmo_ai,6400,3,GRU,b296446b5e,,,,,,,,,,,
